ObjectID,Mapped,Crash Date,City/Town,Address,AOT Route,Crash Type,Collision Direction,Weather,Road Group,Report Number,Reporting Agency,Road Group ID,AOT Actual Milepoint,Animal,Time of Day,Intersection With,Impairment,Involving,Non Reportable Address,Reporting Agency ID,Road Characteristics,Road Condition,Street Address,Surface Condition,AOT Route ID,Coordinates
4274817,,"June 19, 2021, 2:53 PM",South Burlington,1205 Williston Rd,WILLISTON RD,Property Damage Only,"No Turns, Thru moves only, Broadside ^<",Clear,,21SB005367,So. Burlington PD.,,,None/Other,Day,McDonalds,None,None,,VT0040300,T - Intersection,None,1205 Williston Rd,Dry,,"44.46775898814311,-73.17539142551506"
4273719,,"June 19, 2021, 3:00 PM",Williston,St. George Road,MAPLE TREE PL,Property Damage Only,Rear End,Cloudy,,21WT03002,Williston PD.,,,None/Other,Day,Marshall Ave,None,None,,VT0041000,Four-way Intersection,None,St. George Road,Dry,,"44.44425359779727,-73.11228112712763"
4273720,,"June 19, 2021, 7:46 PM",Milton,463 Old Stage Rd,,Injury,Head On,Clear,,21A202190,VSP - A2 St. Albans,,,None/Other,Night,Ledgewood Lane,None,None,,VTVSP0700,Not at a Junction,Other - Explain in Narrative,463 Old Stage Rd,Other - Explain in Narrative,,"44.68769149451011,-73.1244527500127"
4273716,,"June 19, 2021, 9:39 PM",Colchester,ROOSEVELT HIGHWAY,ROOSEVELT HWY,Property Damage Only,Rear End,Clear,,21CC005190,Colchester PD.,,,None/Other,Night,BAY ROAD,None,None,,VT0040500,Not at a Junction,None,ROOSEVELT HIGHWAY,Dry,,"44.54829391162545,-73.16486986604129"
4273705,,"June 20, 2021, 4:26 PM",Colchester,ROUTE 7,ROOSEVELT HWY,Property Damage Only,Single Vehicle Crash,Clear,,21CC005220,Colchester PD.,,,Deer,Day,ROUTE 2,None,None,,VT0040500,Not at a Junction,None,ROUTE 7,Dry,,"44.54801070998589,-73.16492742224742"
4273708,,"June 20, 2021, 10:28 PM",Winooski City,E Allen St,E ALLEN ST,Property Damage Only,Rear End,Clear,,21WS003095,Winooski PD.,,,None/Other,Night,East St,None,None,,VT0040400,Not at a Junction,None,E Allen St,Dry,,"44.49163732258305,-73.18191330292893"
4273698,,"June 21, 2021, 4:59 AM",Essex,200 Jericho Rd,,Property Damage Only,Same Direction Sideswipe,Clear,,21ES003467,Essex PD.,,,None/Other,Night,Naylor Rd,None,None,,VT0040200,Not at a Junction,Unknown,200 Jericho Rd,Dry,,"44.502508999981465,-73.01815137670427"
4275169,,"June 21, 2021, 12:31 PM",Colchester,44 S PARK DRIVE,,Property Damage Only,Rear End,Clear,,21CC005249,Colchester PD.,,,None/Other,Day,DRIVE THRU LINE,None,None,,VT0040500,,None,44 S PARK DRIVE,Dry,,"44.50318234319045,-73.18061431991492"
4274199,,"June 21, 2021, 3:08 PM",Burlington,North Ave,NORTH AVE,Property Damage Only,Rear End,Clear,,21BU009178,Burlington PD,,,None/Other,Day,Washington St,None,None,,VT0040100,Other - Explain in Narrative,None,North Ave,Dry,,"44.487883760875896,-73.22508097099023"
4274158,,"June 21, 2021, 5:21 PM",Essex,Susie Wilson Rd,KELLOGG RD,Injury,Head On,Rain,,21ES003491,Essex PD.,,,None/Other,Day,Kellogg Rd,None,None,,VT0040200,Not at a Junction,"Road Surface Condition(wet, icy, snow, slush, etc)",Susie Wilson Rd,Wet,,"44.50964899771022,-73.13265141533273"
4273957,,"June 21, 2021, 5:35 PM",Colchester,CREEK FARM PLAZA,CREEK FARM RD,Property Damage Only,Single Vehicle Crash,Clear,,21CC005264,Colchester PD.,,,None/Other,Day,CREEK FARM PLAZA,None,None,,VT0040500,Parking Lot,None,CREEK FARM PLAZA,Dry,,"44.562014363946865,-73.17951823381232"
4273699,,"June 21, 2021, 10:10 PM",Essex,25 Lincoln St,LINCOLN ST,Property Damage Only,Head On,Clear,,21ES003496,Essex PD.,,,None/Other,Night,Lincoln St,None,None,,VT0040200,Not at a Junction,Unknown,25 Lincoln St,Wet,,"44.49269470503109,-73.11117844150867"
4273687,,"June 22, 2021, 3:00 PM",St. George,,,Property Damage Only,Single Vehicle Crash,Clear,,21A102302,VSP - A1 Williston,,,None/Other,Day,South Brownell,None,None,,VTVSP0100,Not at a Junction,"Road Surface Condition(wet, icy, snow, slush, etc)",,Dry,,
4273678,,"June 22, 2021, 3:46 PM",Essex,17 Maple St,,Property Damage Only,Other - Explain in Narrative,Clear,,21ES003511,Essex PD.,,,None/Other,Day,Railroad St,None,None,,VT0040200,Other - Explain in Narrative,None,17 Maple St,Dry,,"44.48982485034247,-73.10931292966066"
4273675,,"June 23, 2021, 6:35 AM",Milton,,INTERSTATE 89,Injury,Rear End,Clear,,21A102307,VSP - A1 Williston,,,None/Other,Day,Mile Marker 102/65,None,None,,VTVSP0100,Not at a Junction,None,,Dry,,"44.6161490158036,-73.16289143424301"
4273677,,"June 23, 2021, 7:51 AM",South Burlington,2050 US-2,WILLISTON RD,Property Damage Only,Rear End,Clear,,21SB005492,So. Burlington PD.,,,None/Other,Day,Calkins Ct,None,None,,VT0040300,T - Intersection,None,2050 US-2,Dry,,"44.45852204685535,-73.14423343237266"
4274168,,"June 23, 2021, 9:53 AM",Williston,I-89,INTERSTATE 89,Property Damage Only,Single Vehicle Crash,Clear,,21A102309,VSP - A1 Williston,,,Deer,Day,Pioneer Dr,None,None,,VTVSP0100,Not at a Junction,None,I-89,Dry,,"44.440408984542586,-73.12502140690408"
4273672,,"June 23, 2021, 3:47 PM",Colchester,MAIN STREET,MAIN ST,Injury,"Left Turn and Thru, Head On ^v--",Clear,,21CC005322,Colchester PD.,,,None/Other,Day,BIRCHWOOD DRIVE,None,None,,VT0040500,T - Intersection,None,MAIN STREET,Dry,,"44.53613386869341,-73.13607977619212"
4273664,,"June 23, 2021, 5:56 PM",Colchester,VT RT 127,ROOSEVELT HWY,Property Damage Only,Rear End,Clear,,21CC005325,Colchester PD.,,,None/Other,Day,VT RT 2A,None,None,,VT0040500,Y - Intersection,None,VT RT 127,Dry,,"44.55068027190307,-73.1639384095318"
4273666,,"June 23, 2021, 9:05 PM",Essex,20 Greenfield Road #F1,,Property Damage Only,Rear End,Clear,,21ES003553,Essex PD.,,,None/Other,Night,Greenfield Road,None,None,,VT0040200,Parking Lot,None,20 Greenfield Road #F1,Dry,,"44.48159263795662,-73.05962434209835"
4273758,,"June 24, 2021, 4:50 AM",Underhill,141 POKER HILL RD.,POKER HILL RD,Injury,Single Vehicle Crash,Clear,,21A102323,VSP - A1 Williston,,,None/Other,Night,RESIDENCE # 141,None,None,,VTVSP0100,Not at a Junction,None,141 POKER HILL RD.,Dry,,"44.552025968840184,-72.93229095523442"
4273655,,"June 24, 2021, 7:49 AM",Essex,289 River Rd,RIVER RD,Injury,"Left Turn and Thru, Angle Broadside -->v--",Clear,,21ES003557,Essex PD.,,,None/Other,Day,River Rd,None,None,,VT0040200,T - Intersection,None,289 River Rd,Dry,,"44.47525574654172,-73.04121293766202"
4273985,,"June 24, 2021, 10:27 AM",South Burlington,205 Dorset St,DORSET ST,Property Damage Only,"Left and Right Turns, Simultaneous Turn Crash --vv--",Clear,,21SB005533,So. Burlington PD.,,,None/Other,Day,Garden Street,None,None,,VT0040300,Four-way Intersection,None,205 Dorset St,Dry,,"44.46337759284534,-73.18064174854874"
4275313,,"June 24, 2021, 1:53 PM",Richmond,I-89 EXIT 11 NB ON-RAMP,I-89 EXIT 11 RAMP C,Injury,Single Vehicle Crash,Clear,,21A102327,VSP - A1 Williston,,,None/Other,Day,EXIT 11,None,None,,VTVSP0100,On Ramp,None,I-89 EXIT 11 NB ON-RAMP,Dry,,"44.424425593780676,-73.00810504903056"
4273649,,"June 24, 2021, 2:25 PM",South Burlington,Patchen Road at Williston Road,WILLISTON RD,Property Damage Only,Rear End,Clear,,21SB005539,So. Burlington PD.,,,None/Other,Day,Patchen Rd,None,None,,VT0040300,,,Patchen Road at Williston Road,Dry,,"44.466985632727095,-73.17164779912314"
4273652,,"June 24, 2021, 2:51 PM",South Burlington,1700 Williston Rd,,Property Damage Only,Same Direction Sideswipe,Clear,,21SB005540,So. Burlington PD.,,,None/Other,Day,,None,None,,VT0040300,Parking Lot,None,1700 Williston Rd,Dry,,"44.464267896420445,-73.15614702516926"
4273641,,"June 24, 2021, 3:10 PM",Colchester,HEINEBERG DRIVE,HEINEBERG DR,Property Damage Only,Other - Explain in Narrative,Clear,,21CC005346,Colchester PD.,,,None/Other,Day,MACRAE ROAD,None,None,,VT0040500,T - Intersection,None,HEINEBERG DRIVE,Dry,,"44.53646493313442,-73.2478009164577"
4273646,,"June 24, 2021, 5:43 PM",Williston,118 Essex Rd,ESSEX RD,Property Damage Only,Rear End,Clear,,21WT03114,Williston PD.,,,None/Other,Day,Park St,None,None,,VT0041000,Not at a Junction,None,118 Essex Rd,Dry,,"44.480218992713496,-73.11476140557829"
4274267,,"June 24, 2021, 5:56 PM",South Burlington,Shelburne Rd,SHELBURNE RD,Property Damage Only,Rear End,Clear,,21SB005548,So. Burlington PD.,,,None/Other,Day,Harbor View Dr,None,None,,VT0040300,Four-way Intersection,None,Shelburne Rd,Dry,,"44.42413854003617,-73.21174084561385"
4273644,,"June 24, 2021, 6:27 PM",Milton,89 US RT 7 N,,Property Damage Only,Opp Direction Sideswipe,Clear,,21MT002928,Milton PD.,,,None/Other,Day,Frey's Deli,None,None,,VT0040600,Parking Lot,None,89 US RT 7 N,Dry,,"44.65155632881347,-73.11455838446977"
4273648,,"June 24, 2021, 8:17 PM",Essex,1112 Ethan Allen Avenue,ETHAN ALLEN AVE,Injury,Single Vehicle Crash,Clear,,21ES003570,Essex PD.,,,None/Other,Night,,None,None,,VT0040200,Not at a Junction,None,1112 Ethan Allen Avenue,Dry,,"44.50633468217782,-73.14449575525325"
4275163,,"June 25, 2021, 2:06 AM",Colchester,Jasper Mine Road,JASPER MINE RD,Property Damage Only,Single Vehicle Crash,Clear,,21CC005378,Colchester PD.,,,None/Other,Night,Pine Haven Road,None,None,,VT0040500,Other - Explain in Narrative,None,Jasper Mine Road,Dry,,"44.60258339037371,-73.20383034178234"
4274314,,"June 25, 2021, 7:30 AM",Richmond,,,Property Damage Only,Single Vehicle Crash,Clear,,21A102343,VSP - A1 Williston,,,Deer,Day,Exit 11,None,None,,VTVSP0100,Not at a Junction,None,,Dry,,
4273634,,"June 25, 2021, 9:05 AM",Williston,St. George Road,SAINT GEORGE RD,Property Damage Only,Same Direction Sideswipe,Clear,,21WT03120,Williston PD.,,,None/Other,Day,Maple Tree Place,None,None,,VT0041000,Four-way Intersection,None,St. George Road,Dry,,"44.444280123424775,-73.11236934113205"
4273714,,"June 25, 2021, 11:51 AM",South Burlington,1389 US-2,WILLISTON RD,Property Damage Only,Rear End,Clear,,21SB005575,So. Burlington PD.,,,None/Other,Day,Stonehouse Com,None,None,,VT0040300,Not at a Junction,,1389 US-2,,,"44.46640121277957,-73.16848674029742"
4273627,,"June 25, 2021, 12:21 PM",Williston,Williston Road,WILLISTON RD,Property Damage Only,Rear End,Clear,,21WT03124,Williston PD.,,,None/Other,Day,Essex Road,None,None,,VT0041000,Four-way Intersection,None,Williston Road,Dry,,"44.44950883176928,-73.1106902048871"
4273638,,"June 25, 2021, 3:23 PM",Winooski City,River St,RIVER ST,Property Damage Only,"Right Turn and Thru, Same Direction Sideswipe/Angle Crash ^^--",Clear,,21WS003175,Winooski PD.,,,None/Other,Day,Hickok St,None,Heavy Truck,,VT0040400,T - Intersection,None,River St,Dry,,"44.4932106493149,-73.19264376160808"
4273628,,"June 25, 2021, 3:32 PM",South Burlington,87 Landfill Rd,,Property Damage Only,Other - Explain in Narrative,Clear,,21SB005585,So. Burlington PD.,,,None/Other,Day,Parking Lot,None,None,,VT0040300,Parking Lot,None,87 Landfill Rd,Dry,,"44.47848171904142,-73.17361474870252"
4273623,,"June 25, 2021, 4:24 PM",Colchester,US ROUTE 2,ROOSEVELT HWY,Property Damage Only,Rear End,Cloudy,,21CC005395,Colchester PD.,,,None/Other,Day,I89,None,None,,VT0040500,Y - Intersection,None,US ROUTE 2,Dry,,"44.59040968209831,-73.1720728225444"
4273901,,"June 26, 2021, 1:15 AM",Milton,W Milton Rd,W MILTON RD,Property Damage Only,Single Vehicle Crash,Clear,,21MT002949,Milton PD.,,,None/Other,Night,Peterson Rd,None,None,,VT0040600,Not at a Junction,None,W Milton Rd,,,"44.63515228902465,-73.16406392318704"
4273785,,"June 26, 2021, 2:00 AM",Essex,75 Old Stage Rd,OLD STAGE RD,Property Damage Only,Single Vehicle Crash,Cloudy,,21ES003615,Essex PD.,,,None/Other,Night,Willoughby Dr,None,None,,VT0040200,Not at a Junction,None,75 Old Stage Rd,Dry,,"44.52062000430954,-73.08009875696764"
4273606,,"June 27, 2021, 10:41 AM",Colchester,US Route 2,ROOSEVELT HWY,Property Damage Only,Opp Direction Sideswipe,Clear,,21CC005469,Colchester PD.,,,None/Other,Day,Raymond Road,None,None,,VT0040500,Not at a Junction,None,US Route 2,Dry,,"44.59450781625858,-73.18811537751627"
4273602,,"June 27, 2021, 12:40 PM",Essex,67 Park St,,Property Damage Only,"Left Turn and Thru, Same Direction Sideswipe/Angle Crash vv--",Clear,,21WT03158,Williston PD.,,,None/Other,Day,South Street,None,None,,VT0041000,Driveway,None,67 Park St,Dry,,"44.48611842731411,-73.11410175972892"
4273600,,"June 27, 2021, 1:45 PM",Williston,5755 Williston Rd,WILLISTON RD,Property Damage Only,"No Turns, Thru moves only, Broadside ^<",Clear,,21WT03162,Williston PD.,,,None/Other,Day,Texas Rd House,None,None,,VT0041000,T - Intersection,None,5755 Williston Rd,Dry,,"44.45013028758468,-73.11227970351393"
4273609,,"June 27, 2021, 4:04 PM",Burlington,Main St,MAIN ST,Property Damage Only,"No Turns, Thru moves only, Broadside ^<",Clear,,21BU009574,Burlington PD,,,None/Other,Day,East Ave,None,None,,VT0040100,Other - Explain in Narrative,None,Main St,Dry,,"44.473054266317405,-73.19134226515655"
4273613,,"June 27, 2021, 6:34 PM",South Burlington,1982 Williston Rd,WILLISTON RD,Property Damage Only,Rear End,Clear,,21SB005645,So. Burlington PD.,,,None/Other,Day,Millham Ct.,None,None,,VT0040300,Not at a Junction,None,1982 Williston Rd,Dry,,"44.46012867354663,-73.1481716342041"
4273986,,"June 28, 2021, 6:48 AM",Richmond,I-89 SB; MM 78.8,,Property Damage Only,Single Vehicle Crash,Rain,,21A102387,VSP - A1 Williston,,,None/Other,Day,EXIT 11,None,None,,VTVSP0100,Not at a Junction,"Road Surface Condition(wet, icy, snow, slush, etc)",I-89 SB; MM 78.8,Wet,,"44.42214740787096,-73.01840773077177"
4275104,,"June 28, 2021, 4:34 PM",Colchester,3436 Roosevelt Highway,ROOSEVELT HWY,Property Damage Only,Rear End,Clear,,21CC005512,Colchester PD.,,,None/Other,Day,Bay Road,None,None,,VT0040500,Four-way Intersection,None,3436 Roosevelt Highway,Dry,,"44.54825411599164,-73.1648546848956"
4273591,,"June 28, 2021, 5:20 PM",Colchester,1985 East Road,EAST RD,Injury,Other - Explain in Narrative,Clear,,21CC005515,Colchester PD.,,,None/Other,Day,Farnsworth Road,None,None,,VT0040500,Not at a Junction,None,1985 East Road,Dry,,"44.56978630174659,-73.12724360233541"
4273590,,"June 28, 2021, 6:12 PM",South Burlington,Hinesburg Rd,HINESBURG RD,Property Damage Only,Rear End,Clear,,21SB005682,So. Burlington PD.,,,None/Other,Day,Cheesefactory Rd,None,None,,VT0040300,T - Intersection,None,Hinesburg Rd,Dry,,"44.41348679077095,-73.15357078875252"
4275001,,"June 28, 2021, 6:46 PM",Burlington,North Ave,NORTH AVE,Property Damage Only,Rear End,Clear,,21BU009656,Burlington PD,,,None/Other,Day,Institute Rd,None,None,,VT0040100,Not at a Junction,None,North Ave,Dry,,"44.49713143191653,-73.23232146170982"
4273581,,"June 29, 2021, 10:41 AM",Colchester,I89 EXIT 16 SB OFF RAMP,I-89 EXIT 16 RAMP C,Property Damage Only,Same Direction Sideswipe,Clear,,21CC005534,Colchester PD.,,,None/Other,Day,ROUTE 7,None,None,,VT0040500,Off Ramp,None,I89 EXIT 16 SB OFF RAMP,Dry,,"44.505157880018864,-73.18134153441953"
4274290,,"June 29, 2021, 11:59 AM",Richmond,56 Railroad St,RAILROAD ST,Property Damage Only,"No Turns, Thru moves only, Broadside ^<",Clear,,21RM00231,Richmond PD.,,,None/Other,Day,Bridge St,None,None,,VT0040800,T - Intersection,None,56 Railroad St,Dry,,"44.40439898360713,-72.9950213616223"
4275369,,"June 29, 2021, 12:45 PM",South Burlington,N4 Stonehedge Dr,SPEAR ST,Property Damage Only,Rear End,Clear,,21SB005714,So. Burlington PD.,,,None/Other,Day,Cedar Glen Dr,None,None,,VT0040300,T - Intersection,None,N4 Stonehedge Dr,Dry,,"44.437685365102986,-73.19090721478636"
4274689,,"June 29, 2021, 12:53 PM",South Burlington,Shelburne Road at Queen City Parkway,SHELBURNE RD,Injury,Rear End,Clear,,21SB005715,So. Burlington PD.,,,None/Other,Day,Queen City Pkwy,None,None,,VT0040300,,None,Shelburne Road at Queen City Parkway,Dry,,"44.44521165573555,-73.20955090459188"
4273577,,"June 29, 2021, 1:10 PM",Burlington,Manhattan Dr,MANHATTAN DR,Property Damage Only,Rear End,Cloudy,,21BU009700,Burlington PD,,,None/Other,Day,N Champlain St,None,None,,VT0040100,Not at a Junction,None,Manhattan Dr,Dry,,"44.48756515053993,-73.21795045459834"
4273580,,"June 29, 2021, 4:13 PM",Williston,Meadowridge Rd,MEADOWRIDGE RD,Property Damage Only,Single Vehicle Crash,Clear,,21WT03206,Williston PD.,,,None/Other,Day,Bayberry Lane,None,None,,VT0041000,Not at a Junction,None,Meadowridge Rd,Dry,,"44.42456073570707,-73.0582008709999"
4274651,,"June 29, 2021, 4:16 PM",Shelburne,5138 Shelburne Rd,SHELBURNE RD,Property Damage Only,Rear End,Cloudy,,21SH04547,Shelburne PD.,,,None/Other,Day,Harbor Rd,None,None,,VT0040700,Not at a Junction,None,5138 Shelburne Rd,Dry,,"44.38101334921009,-73.22742267363299"
4273670,,"June 29, 2021, 6:07 PM",Colchester,218 LOWER MOUNTAIN VIEW DRIVE,,Property Damage Only,Rear-to-rear,Cloudy,,21CC005544,Colchester PD.,,,None/Other,Day,COSTCO,None,None,,VT0040500,Parking Lot,None,218 LOWER MOUNTAIN VIEW DRIVE,Wet,,"44.50495901540637,-73.17542876049166"
4273841,,"June 30, 2021, 6:13 AM",Burlington,I-189 WB,I-189 EXIT 1 RAMP C,Property Damage Only,Rear End,Cloudy,,21A102417,VSP - A1 Williston,,,None/Other,Day,Shelburne Rd. (Rt. 7),None,None,,VTVSP0100,T - Intersection,None,I-189 WB,Dry,,"44.4485273609484,-73.20892519034923"
4274038,,"June 30, 2021, 11:21 AM",Williston,Van Sicklen Rd,VAN SICKLEN RD,Property Damage Only,Single Vehicle Crash,Cloudy,,21WT03217,Williston PD.,,,None/Other,Day,South Brownell Rd,None,None,,VT0041000,Not at a Junction,None,Van Sicklen Rd,Dry,,"44.4305850649686,-73.13341416769396"
4273743,,"June 30, 2021, 11:57 AM",Burlington,Pearl St,PEARL ST,Property Damage Only,Rear End,Cloudy,,21BU009771,Burlington PD,,,None/Other,Day,N Champlain St,None,None,,VT0040100,Four-way Intersection,None,Pearl St,Dry,,"44.48030205039416,-73.21741735595997"
4273654,,"June 30, 2021, 6:39 PM",Burlington,S Winooski Ave,S WINOOSKI AVE,Injury,"Right Turn and Thru, Broadside ^<--",Clear,,21BU009798,Burlington PD,,,None/Other,Day,Pearl St,None,Bicycle,,VT0040100,Four-way Intersection,None,S Winooski Ave,Dry,,"44.48049729246362,-73.21121532621734"
4273572,,"June 30, 2021, 8:30 PM",Burlington,Main St,MAIN ST,Property Damage Only,Rear End,Rain,,21BU009806,Burlington PD,,,None/Other,Night,University Hts,None,None,,VT0040100,Four-way Intersection,"Road Surface Condition(wet, icy, snow, slush, etc)",Main St,Wet,,"44.47473810966384,-73.19509024133406"
4273966,,"July 1, 2021, 8:13 AM",Winooski City,E Allen St,E ALLEN ST,Property Damage Only,Same Direction Sideswipe,Cloudy,,21WS003262,Winooski PD.,,,None/Other,Day,Florida Ave,None,Heavy Truck,,VT0040400,Not at a Junction,None,E Allen St,Dry,,"44.49335618789275,-73.17128404719415"
4273564,,"July 1, 2021, 12:38 PM",Colchester,COLLEGE PARKWAY,COLLEGE PKWY,Property Damage Only,Rear End,Clear,,21CC005588,Colchester PD.,,,None/Other,Day,BARNES AVE,None,None,,VT0040500,,None,COLLEGE PARKWAY,Dry,,"44.50136851711186,-73.15057747891389"
4273545,,"July 1, 2021, 1:21 PM",Essex,3 Kellogg Rd,KELLOGG RD,Injury,Rear End,Clear,,21ES003768,Essex PD.,,,None/Other,Day,Susie Wilson Rd,None,None,,VT0040200,Four-way Intersection,None,3 Kellogg Rd,Dry,,"44.509658997133776,-73.13180141415208"
4273547,,"July 1, 2021, 1:40 PM",Burlington,400 Pine St,,Injury,Other - Explain in Narrative,Clear,,21BU009842,Burlington PD,,,None/Other,Day,400 Pine St,None,Bicycle,,VT0040100,Not at a Junction,None,400 Pine St,Dry,,"44.46822540985042,-73.21477895315441"
4273563,,"July 1, 2021, 7:13 PM",Milton,1216 Us Route 2,,Injury,Rear End,Clear,,21MT003051,Milton PD.,,,None/Other,Night,Sand Bar State Park Entrance,None,None,,VT0040600,Other - Explain in Narrative,None,1216 Us Route 2,Dry,,"44.62577121805004,-73.23993015668974"
4273565,,"July 1, 2021, 7:39 PM",Colchester,1383 WEST LAKESHORE DRIVE,W LAKESHORE DR,Property Damage Only,Single Vehicle Crash,Clear,,21CC005607,Colchester PD.,,,Deer,Night,THAYER BEACH ROAD,None,None,,VT0040500,Not at a Junction,None,1383 WEST LAKESHORE DRIVE,Dry,,"44.553170060528124,-73.24053884380558"
4273553,,"July 1, 2021, 11:24 PM",Williston,4160 St George Rd,,Injury,Single Vehicle Crash,Clear,,21WT03255,Williston PD.,,,None/Other,Night,Lawes Dr,None,None,,VT0041000,Not at a Junction,None,4160 St George Rd,Dry,,"44.424131237426984,-73.12381287303481"
4273538,,"July 2, 2021, 5:45 AM",Richmond,1198 Hinesburg Road,HINESBURG RD,Property Damage Only,Single Vehicle Crash,Rain,,21A102454,VSP - A1 Williston,,,None/Other,Night,Wild Apple Lane,None,None,,VTVSP0100,Not at a Junction,"Road Surface Condition(wet, icy, snow, slush, etc)",1198 Hinesburg Road,Wet,,"44.40036881260763,-73.03587748094657"
4273533,,"July 2, 2021, 7:41 AM",Colchester,PRIM ROAD,PRIM RD,Property Damage Only,Rear End,Rain,,21CC005620,Colchester PD.,,,None/Other,Day,WEST LAKESHORE DRIVE,None,None,,VT0040500,T - Intersection,"Road Surface Condition(wet, icy, snow, slush, etc)",PRIM ROAD,Wet,,"44.551432034974766,-73.23374583446666"
4273846,,"July 2, 2021, 11:01 AM",Essex,126 VT-15,,Injury,Rear End,Rain,,21ES003802,Essex PD.,,,None/Other,Day,Willeys Ct,None,None,,VT0040200,Not at a Junction,None,126 VT-15,Wet,,"44.495997482734495,-73.1244905750219"
